,_id,address,area,buildTime,code,label,money,orientation,position,priceUnit,room,size,title,zone
1729,5a222b17b4f701301cc8ccee,茶陵路65弄,斜土路,1980,sh4824255,"距离4号线大木桥路站419米,满五,有钥匙,",420,朝南,中区/5层,87299,2室0厅,48.11,交通便利，光线充足，简单装修，满五减税,徐汇
1730,5a222b17b4f701301cc8ccef,通河四村,通河,1997,sh4823899,"距离1号线通河新村站477米,满五,有钥匙,",288,朝南北,中区/7层,48813,2室1厅,59.0,南北户型，卧室带阳台，地铁沿线，黄金楼层,宝山
1731,5a222b17b4f701301cc8ccf0,海东公寓,北蔡,1997,sh4823070,"距离7号线锦绣路站788米,满五,有钥匙,",470,朝南,高区/6层,56327,2室2厅,83.44,厨卫全明，卧室全南，地铁沿线，高区采光好,浦东
1732,5a222b17b4f701301cc8ccf1,太浜巷小区,光新,1991,sh4822907,"距离7号线镇坪路站380米,满五,有钥匙,",420,朝南,高区/6层,65197,2室1厅,64.42,厨卫全明，卧室全南，出行方便，高区采光好,普陀
1733,5a222b17b4f701301cc8ccf2,上外中山大楼,曲阳,1990,sh4819845,"距离3号线赤峰路站519米,满五,有钥匙,",572,朝南北,高区/19层,64948,3室0厅,88.07,房型正气，卧室带阳台，出行方便，视野开阔,虹口
1734,5a222b17b4f701301cc8ccf3,新潮时代大厦,四川北路,2004,sh4819385,"距离10号线四川北路站262米,满五,有钥匙,",988,朝南北,中区/25层,91093,2室2厅,108.46,房型正气，卧室带阳台，交通便利，光线充足,虹口
1735,5a222b17b4f701301cc8ccf4,市光四村,中原,1993,sh4818976,"距离8号线市光路站486米,满五,有钥匙,",200,朝南,高区/6层,54570,1室1厅,36.65,厨卫全明，卧室全南，地铁沿线，高区采光好,杨浦
1736,5a222b17b4f701301cc8ccf5,美丽家园,莘庄,1998,sh4818884,"距离5号线春申路站702米,满五,有钥匙,",425,,中区/6层,44110,2室2厅,96.35,卧室带阳台，卧室全南，地铁沿线，黄金楼层,闵行
1737,5a222b17b4f701301cc8ccf6,淞南六村,淞南,1994,sh4816971,"距离3号线长江南路站909米,满五,有钥匙,",300,朝南,高区/6层,45927,2室1厅,65.32,厨卫全明，卧室全南，地铁直达，采光无遮挡,宝山
1738,5a222b17b4f701301cc8ccf7,罗南二村,罗店,1997,sh4816951,"距离7号线罗南新村站912米,满五,有钥匙,",225,朝南北,中区/6层,32221,2室1厅,69.83,南北通透，厨卫全明，交通方便，楼层好,宝山
1739,5a222b17b4f701301cc8ccf8,淞南六村,淞南,1994,sh4816492,"距离3号线长江南路站909米,满五,有钥匙,",220,朝南,中区/6层,47743,1室1厅,46.08,卧室带阳台，卧室全南，交通便利，光线充足,宝山
1740,5a222b20b4f701301cc8ccf9,龙潭小区,阳城,1994,sh4536460,"距离7号线大华三路站313米,满五,有钥匙,",240,朝南,高区/6层,58522,1室1厅,41.01,卧室带阳台，卧室全南，地铁沿线，高区采光好,闸北
1741,5a222b20b4f701301cc8ccfa,大华一村,大华,1995,sh4535942,"距离7号线大华三路站354米,满五,有钥匙,",410,朝南,中区/6层,56249,2室1厅,72.89,厨卫全明，卧室带阳台，地铁直达，光线充足,宝山
1742,5a222b20b4f701301cc8ccfb,花苑村桂花园,康健,1989,sh4535913,"距离1号线锦江乐园站678米,满五,有钥匙,",395,朝南,低区/6层,64206,2室1厅,61.52,厨卫全明，卧室带阳台，地铁房，低区出入方便,徐汇
1743,5a222b20b4f701301cc8ccfc,浣纱五村,黄兴公园,1997,sh4535909,"距离8号线翔殷路站549米,满五,有钥匙,",540,朝东南,高区/25层,56420,2室1厅,95.71,厨卫全明，卧室带阳台，地铁房，视野很好,杨浦
1744,5a222b20b4f701301cc8ccfd,中福花苑,蓬莱公园,2003,sh4535093,"距离4号线南浦大桥站244米,满五,有钥匙,",430,朝南,高区/15层,106673,1室2厅,40.31,稀罕南北通，客厅朝南，交通方便，高区采光好,黄浦
1745,5a222b20b4f701301cc8ccfe,东方城市花园（二期）,塘桥,2005,sh4534560,"距离6号线上海儿童医学中心站551米,满五,有钥匙,",920,朝南北,中区/18层,77972,2室2厅,117.99,南北户型，地铁直达，黄金楼层，省装修费,浦东
1746,5a222b20b4f701301cc8ccff,龙阳花苑,南码头,2004,sh4534510,"距离6号线临沂新村站663米,满五,有钥匙,",1180,朝南北,中区/11层,74992,3室2厅,157.35,房型正气，客厅朝南，地铁直达，楼层好,浦东
1747,5a222b20b4f701301cc8cd00,绿海家园,川沙,2004,sh4534079,"距离2号线川沙站999米,满五,有钥匙,",410,朝南北,中区/6层,38811,2室2厅,105.64,南北通透，客厅带阳台，地铁房，楼层好,浦东
1748,5a222b20b4f701301cc8cd01,何家宅小区,鲁迅公园,1987,sh4533420,"距离8号线虹口足球场站433米,满五,有钥匙,",229,朝南,中区/6层,67372,1室0厅,33.99,出行方便，光线充足，简单装修，满五年,虹口
1749,5a222b20b4f701301cc8cd02,星福家园,上大,2004,sh4533124,"距离7号线祁华路站861米,满五,有钥匙,",428,朝南北,高区/6层,46934,4室2厅,91.19,南北直通，带飘窗，出行方便，视野很好,宝山
1750,5a222b20b4f701301cc8cd03,翰城国际,三林,2004,sh4532811,"距离6号线华夏西路站644米,满五,有钥匙,",710,朝南,低区/13层,72345,2室2厅,98.14,房型正气，厨卫全明，交通便利，低区出入方便,浦东
1751,5a222b20b4f701301cc8cd04,真北二街坊,真如,1992,sh4532647,"距离11号线上海西站站662米,满五,有钥匙,",265,朝南北,中区/6层,57734,2室0厅,45.9,南北通透，厨卫全明，交通便利，好楼层,普陀
1752,5a222b20b4f701301cc8cd05,新联大楼,中山公园,1992,sh4532393,"距离4号线延安西路站598米,满五,有钥匙,",400,朝东,低区/17层,55555,3室0厅,72.0,地铁沿线，低楼层，简单装修，满五年,长宁
1753,5a222b20b4f701301cc8cd06,光明小区,南京西路,1985,sh4532061,"距离12号线汉中路站413米,满五,有钥匙,",445,朝南北,低区/6层,86123,2室1厅,51.67,南北通透，卧室带阳台，交通便利，低区出入方便,静安
1754,5a222b20b4f701301cc8cd07,公交新村,鞍山,1981,sh4530895,"距离8号线鞍山新村站552米,满五,有钥匙,",310,朝南,高区/6层,96573,2室1厅,32.1,交通便利，光线非常好，精装修，满5年,杨浦
1755,5a222b20b4f701301cc8cd08,新花苑,北蔡,1995,sh4530646,"距离7号线芳华路站350米,满五,有钥匙,",418,朝南,中区/6层,57870,2室1厅,72.23,厨卫全明，卧室带阳台，出行方便，光线充足,浦东
1756,5a222b20b4f701301cc8cd09,高境二村,高境,1995,sh4530266,"距离3号线殷高西路站763米,满五,有钥匙,",265,朝南北,低区/6层,52412,1室1厅,50.56,南北通，厨卫全明，交通方便，低区出入方便,宝山
1757,5a222b21b4f701301cc8cd0a,万科琥珀郡园,罗店,2012,sh4529381,"距离7号线罗南新村站770米,满五,有钥匙,",540,朝南北,高区/7层,54043,4室2厅,99.92,南北通透，地铁沿线，采光无遮挡，省装修费,宝山
1758,5a222b21b4f701301cc8cd0b,高行绿洲(二期),高东,2010,sh4529205,"距离6号线航津路站761米,满五,有钥匙,",259,朝南,低区/12层,45719,1室1厅,56.65,带飘窗，客厅朝南，交通便利，低区出入方便,浦东
1759,5a222b21b4f701301cc8cd0c,九州花苑,黄兴公园,1996,sh4528620,"距离8号线黄兴路站527米,满五,有钥匙,",720,朝西南,高区/25层,61162,3室2厅,117.72,厨卫全明，卧室带阳台，地铁沿线，采光好,杨浦
1760,5a222b21b4f701301cc8cd0d,天安花园,联洋,2000,sh4526755,"距离9号线杨高中路站818米,满五,有钥匙,",1050,朝南北,低区/18层,96747,2室2厅,108.53,南北直通，客厅带阳台，交通便利，上下楼方便,浦东
1761,5a222b21b4f701301cc8cd0e,合生城邦三街坊,老闵行,2006,sh4526129,"距离5号线金平路站643米,满五,有钥匙,",900,朝南,低区/1层,55032,4室2厅,163.54,出行方便，好楼层，简单装修，房本满五年,闵行
1762,5a222b21b4f701301cc8cd0f,恒大华城新华苑,三林,2001,sh4525914,"距离8号线杨思站737米,满五,有钥匙,",560,朝南北,中区/6层,61410,3室1厅,91.19,稀缺南北通，厨卫全明，交通便利，黄金楼层,浦东
1763,5a222b21b4f701301cc8cd10,西朱新村,淞宝,1993,sh4525094,"距离3号线淞滨路站554米,满五,有钥匙,",230,朝西北,高区/12层,36900,2室0厅,62.33,厨卫全明，卧室带阳台，地铁房，高区阳光房,宝山
1764,5a222b21b4f701301cc8cd11,盘古天地,嘉定新城,2010,sh4524247,"距离11号线白银路站797米,满五,有钥匙,",530,朝南北,中区/27层,36152,3室2厅,146.6,南北通透，卧室带卫，地铁直达，楼层好,嘉定
1765,5a222b21b4f701301cc8cd12,通海小区,临平路,1979,sh4524106,"距离4号线海伦路站503米,满五,有钥匙,",248,朝南,中区/5层,75334,1室1厅,32.92,厨卫全明，卧室全南，地铁直达，光线充足,虹口
1766,5a222b21b4f701301cc8cd13,安顺路231弄,新华路,1981,sh4523854,"距离4号线虹桥路站553米,满五,有钥匙,",245,朝南,低区/6层,70301,1室1厅,34.85,厨卫全明，卧室全南，地铁房，低区出入方便,长宁
1767,5a222b21b4f701301cc8cd14,中大苑,金桥,1996,sh4520355,"距离6号线五莲路站625米,满五,有钥匙,",235,朝南,中区/6层,57824,1室1厅,40.64,卧室带阳台，卧室全南，地铁房，好楼层,浦东
1768,5a222b21b4f701301cc8cd15,颛溪八村,颛桥,1994,sh4520276,"距离5号线颛桥站742米,满五,有钥匙,",290,朝南,中区/6层,42747,2室1厅,67.84,厨卫全明，卧室带阳台，地铁直达，光线充足,闵行
1769,5a222b21b4f701301cc8cd16,岚皋大楼,光新,1991,sh4519113,"距离7号线镇坪路站172米,满五,有钥匙,",330,朝南,中区/24层,67553,1室1厅,48.85,厨卫全明，卧室带阳台，交通便利，黄金楼层,普陀
1770,5a222b2ab4f701301cc8cd17,幸福第一公寓,永和,1994,sh4552617,"距离1号线彭浦新村站603米,满五,有钥匙,",225,朝南,低区/6层,54479,1室1厅,41.3,厨卫全明，卧室带阳台，交通便利，低楼层,闸北
1771,5a222b2ab4f701301cc8cd18,柳博小区（博二小区）,金桥,1994,sh4551950,"距离6号线博兴路站152米,满五,有钥匙,",380,朝南北,低区/6层,53288,2室1厅,71.31,稀罕南北通，卧室带阳台，交通方便，上下楼方便,浦东
1772,5a222b2ab4f701301cc8cd19,恒大小区,世博,,sh4550790,"距离6号线东明路站296米,满五,有钥匙,",410,朝南,低区/6层,58172,2室1厅,70.48,厨卫全明，卧室带阳台，地铁房，低楼层,浦东
1773,5a222b2ab4f701301cc8cd1a,宝华现代城,大宁,2008,sh4550688,"距离1号线上海马戏城站209米,满五,有钥匙,",935,朝南北,中区/27层,92537,2室2厅,101.04,稀罕南北通，厨卫全明，交通便利，好楼层,闸北
1774,5a222b2ab4f701301cc8cd1b,金凤大厦,镇宁路,1996,sh4549639,"距离2号线江苏路站200米,满五,有钥匙,",730,朝东北,高区/24层,77256,2室2厅,94.49,厨卫全明，卧室带阳台，地铁沿线，高区采光好,长宁
1775,5a222b2ab4f701301cc8cd1c,桃浦五村杜鹃苑,桃浦,1994,sh4549624,"距离11号线桃浦新村站503米,满五,有钥匙,",185,朝南,高区/6层,43274,1室1厅,42.75,卧室带阳台，卧室全南，交通便利，采光无遮挡,普陀
1776,5a222b2ab4f701301cc8cd1d,宛南华侨新村,龙华,1981,sh4549437,"距离12号线龙华中路站556米,满五,有钥匙,",510,朝南,高区/6层,72857,2室1厅,70.0,南北直通，客厅朝南，交通方便，高区阳光房,徐汇
1777,5a222b2ab4f701301cc8cd1e,古美小区,古美,1989,sh4549202,"距离12号线东兰路站590米,满五,有钥匙,",340,,高区/6层,57239,2室1厅,59.4,卧室带阳台，卧室全南，交通方便，视野开阔,闵行
1778,5a222b2ab4f701301cc8cd1f,西南名苑,泗泾,2005,sh4549072,"距离9号线泗泾站713米,满五,有钥匙,",450,,中区/6层,35805,3室2厅,125.68,南北户型，带飘窗，地铁直达，黄金楼层,松江
1779,5a222b2ab4f701301cc8cd20,南江苑,三林,1998,sh4546753,"距离6号线东明路站706米,满五,有钥匙,",285,朝南北,中区/6层,59598,1室1厅,47.82,稀缺南北通，客厅朝南，地铁房，好楼层,浦东
1780,5a222b2ab4f701301cc8cd21,南江苑,三林,1998,sh4546748,"距离6号线东明路站706米,满五,有钥匙,",285,朝南北,中区/6层,59598,1室1厅,47.82,南北直通，厨卫全明，地铁房，光线充足,浦东
1781,5a222b2ab4f701301cc8cd22,金塘小区,华东理工,1995,sh4546510,"距离1号线上海南站站810米,满五,有钥匙,",315,朝南北,中区/6层,58539,2室1厅,53.81,稀缺南北通，卧室带阳台，地铁房，好楼层,徐汇
1782,5a222b2ab4f701301cc8cd23,圣美邸,古北,2006,sh4546113,"距离10号线宋园路站535米,满五,有钥匙,",1250,,中区/18层,85598,3室2厅,146.03,房型正气，客厅朝南，出行方便，黄金楼层,长宁
1783,5a222b2ab4f701301cc8cd24,延吉六村,黄兴公园,1987,sh4545193,"距离8号线延吉中路站311米,满五,有钥匙,",330,朝南,低区/14层,58324,1室1厅,56.58,厨卫全明，卧室带阳台，交通方便，上下楼方便,杨浦
1784,5a222b2ab4f701301cc8cd25,荷三小区,金桥,1997,sh4544933,"距离6号线博兴路站772米,满五,有钥匙,",310,朝南北,低区/6层,53716,2室1厅,57.71,南北通透，卧室带阳台，出行方便，上下楼方便,浦东
1785,5a222b2ab4f701301cc8cd26,古美十村,古美,1998,sh4544774,"距离1号线锦江乐园站544米,满五,有钥匙,",570,朝南,高区/6层,54592,3室2厅,104.41,厨卫全明，客厅朝南，地铁沿线，视野很好,闵行
1786,5a222b2ab4f701301cc8cd27,凤城三村,控江路,1985,sh4544188,"距离8号线江浦路站612米,满五,有钥匙,",210,朝南,高区/5层,61278,1室0厅,34.27,卧室全南，出行方便，视野很好，简单装修,杨浦
1787,5a222b2ab4f701301cc8cd28,密云路471弄,曲阳,1983,sh4544092,"距离8号线曲阳路站881米,满五,有钥匙,",375,,低区/6层,67713,2室0厅,55.38,地铁房，上下楼方便，满五减税，看房方便,虹口
1788,5a222b2ab4f701301cc8cd29,引翔港小区,周家嘴路,1987,sh4543369,"距离12号线隆昌路站552米,满五,有钥匙,",220,朝南,高区/6层,60958,1室1厅,36.09,卧室带阳台，卧室全南，地铁直达，视野开阔,杨浦
1789,5a222b2ab4f701301cc8cd2a,宛南一村,龙华,1979,sh4542501,"距离12号线龙华中路站582米,满五,有钥匙,",350,朝南,高区/5层,77864,2室0厅,44.95,卧室带阳台，卧室全南，地铁房，视野很好,徐汇
1790,5a222b2ab4f701301cc8cd2b,长眉小区,周家嘴路,1994,sh4541882,"距离12号线宁国路站364米,满五,有钥匙,",335,朝南北,中区/7层,65673,2室0厅,51.01,稀缺南北通，卧室带阳台，出行方便，好楼层,杨浦
1791,5a222b2ab4f701301cc8cd2c,明园世纪城,建国西路,2003,sh4541732,"距离12号线陕西南路站594米,满五,有钥匙,",2600,朝东北,高区/20层,98799,5室3厅,263.16,地铁房，高区景观好，装修精致，满五减税,徐汇
1792,5a222b2ab4f701301cc8cd2d,凯歌公寓,徐家汇,1992,sh4540483,"距离9号线徐家汇站361米,满五,有钥匙,",735,朝南,中区/25层,105968,2室1厅,69.36,厨卫全明，卧室带阳台，出行方便，光线充足,徐汇
1793,5a222b2ab4f701301cc8cd2e,金橘新苑,三林,2006,sh4539972,"距离11号线三林东站576米,满五,有钥匙,",490,朝西,低区/16层,60741,2室1厅,80.67,南北直通，厨卫全明，地铁直达，低楼层,浦东
1794,5a222b2ab4f701301cc8cd2f,上虹新村,金虹桥,1993,sh4539905,"距离9号线漕河泾开发区站790米,满五,有钥匙,",420,朝南,低区/6层,57589,2室1厅,72.93,厨卫全明，卧室带阳台，地铁直达，低区出入方便,闵行
1795,5a222b2ab4f701301cc8cd30,汇龙新城,五里桥,2002,sh4539551,"距离9号线马当路站249米,满五,有钥匙,",1600,朝南北,高区/28层,105918,3室2厅,151.06,稀缺南北通，厨卫全明，交通便利，高区景观房,黄浦
1796,5a222b2ab4f701301cc8cd31,西南小区,曲阳,1979,sh4539192,"距离8号线曲阳路站343米,满五,有钥匙,",300,朝南,高区/6层,67189,2室0厅,44.65,出行方便，光线非常好，简单装修，房本满五年,虹口
1797,5a222b2ab4f701301cc8cd32,东安大楼（徐汇）,徐家汇,1996,sh4538571,"距离4号线东安路站32米,满五,有钥匙,",565,朝南,中区/7层,81553,2室1厅,69.28,厨卫全明，卧室带阳台，地铁沿线，楼层好,徐汇
1798,5a222b2ab4f701301cc8cd33,西朱新村,淞宝,1986,sh4537924,"距离3号线淞滨路站554米,满五,有钥匙,",200,朝南北,低区/6层,38767,2室0厅,51.59,南北通透，卧室带阳台，出行方便，低区出入方便,宝山
1799,5a222b2ab4f701301cc8cd34,洛阳新村,凉城,1960,sh4537037,"距离3号线赤峰路站444米,满五,有钥匙,",405,朝南北,高区/6层,56179,2室1厅,72.09,稀缺南北通，卧室带阳台，地铁沿线，视野很好,虹口
1800,5a222b33b4f701301cc8cd35,永达城市公寓,川沙,2008,sh4795340,"距离2号线川沙站301米,满五,有钥匙,",680,朝南北,中区/11层,60714,2室2厅,112.0,房型正气，带飘窗，出行方便，楼层好,浦东
1801,5a222b33b4f701301cc8cd36,辽源四村,鞍山,1984,sh4794975,"距离8号线鞍山新村站133米,满五,有钥匙,",315,朝南北,高区/6层,63533,2室1厅,49.58,稀罕南北通，卧室带阳台，交通便利，高区景观好,杨浦
1802,5a222b33b4f701301cc8cd37,罗阳七村,梅陇,1994,sh4794602,"距离1号线外环路站752米,满五,有钥匙,",202,朝南,高区/6层,54447,1室1厅,37.1,卧室带阳台，卧室全南，出行方便，采光好,闵行
1803,5a222b33b4f701301cc8cd38,长风二村（风荷园）,长风,1983,sh4794551,"距离13号线大渡河路站299米,满五,有钥匙,",192,,高区/6层,66875,1室0厅,28.71,卧室带阳台，卧室全南，出行方便，高区景观好,普陀
1804,5a222b33b4f701301cc8cd39,龙柏四村,龙柏,1996,sh4793490,"距离10号线龙柏新村站709米,满五,有钥匙,",345,朝南北,高区/6层,63117,2室1厅,54.66,房型正气，厨卫全明，地铁沿线，光线非常好,闵行
1805,5a222b33b4f701301cc8cd3a,京浦小区,御桥,1995,sh4792968,"距离11号线御桥站685米,满五,有钥匙,",248,朝南北,中区/6层,60106,1室1厅,41.26,稀罕南北通，卧室全南，出行方便，光线充足,浦东
1806,5a222b33b4f701301cc8cd3b,银都新村(8至10区),颛桥,1995,sh4792211,"距离5号线银都路站705米,满五,有钥匙,",272,,中区/6层,48014,2室1厅,56.65,卧室带阳台，客厅朝南，出行方便，黄金楼层,闵行
1807,5a222b33b4f701301cc8cd3c,长新大楼,人民广场,1987,sh4791950,"距离1号线新闸路站166米,满五,有钥匙,",398,朝东北,高区/21层,98857,1室1厅,40.26,厨卫全明，卧室带阳台，地铁直达，视野很好,黄浦
1808,5a222b33b4f701301cc8cd3d,上南大厦,世博,1998,sh4790139,"距离7号线云台路站44米,满五,有钥匙,",325,朝南,高区/24层,54166,1室1厅,60.0,厨卫全明，卧室带阳台，地铁直达，高区景观好,浦东
1809,5a222b34b4f701301cc8cd3e,曹杨三村（杏杨园）,曹杨,1982,sh4789526,"距离13号线大渡河路站882米,满五,有钥匙,",275,朝南,中区/6层,63073,2室0厅,43.6,卧室带阳台，出行方便，光线充足，简单装修,普陀
1810,5a222b34b4f701301cc8cd3f,龙南六村,龙华,1997,sh4788311,"距离3号线石龙路站820米,满五,有钥匙,",395,朝南,高区/7层,59550,2室1厅,66.33,厨卫全明，卧室带阳台，地铁直达，高区景观房,徐汇
1811,5a222b34b4f701301cc8cd40,滨江雅苑,大华,2005,sh4787756,"距离7号线大华三路站986米,满五,有钥匙,",850,朝南,中区/10层,64291,3室2厅,132.21,厨卫全明，带飘窗，出行方便，黄金楼层,宝山
1812,5a222b34b4f701301cc8cd41,东明新村,陆家嘴,1981,sh4785232,"距离4号线塘桥站896米,满五,有钥匙,",328,朝南,中区/6层,67089,2室1厅,48.89,卧室带阳台，卧室全南，地铁沿线，好楼层,浦东
1813,5a222b34b4f701301cc8cd42,三林安居苑,三林,1998,sh4784871,"距离11号线三林东站244米,满五,有钥匙,",355,,低区/6层,55468,2室1厅,64.0,卧室带阳台，客厅朝南，交通便利，上下楼方便,浦东
1814,5a222b34b4f701301cc8cd43,海虹苑,凉城,1998,sh4784264,"距离3号线赤峰路站320米,满五,有钥匙,",680,朝东,中区/8层,56003,3室2厅,121.42,卧室带阳台，客厅朝南，出行方便，光线充足,虹口
1815,5a222b34b4f701301cc8cd44,新市南路1130弄,江湾镇,1981,sh4784138,"距离3号线江湾镇站829米,满五,有钥匙,",222,朝南,中区/5层,55527,1室1厅,39.98,厨卫全明，卧室全南，交通方便，光线充足,虹口
1816,5a222b34b4f701301cc8cd45,朱家门小区,金桥,1993,sh4783582,"距离12号线东陆路站662米,满五,有钥匙,",315,朝南,高区/6层,49763,2室1厅,63.3,卧室带阳台，卧室全南，地铁直达，高区景观房,浦东
1817,5a222b34b4f701301cc8cd46,淞虹公寓,北新泾,1998,sh4783250,"距离2号线淞虹路站542米,满五,有钥匙,",310,朝南,高区/6层,62995,1室1厅,49.21,厨卫全明，卧室带阳台，地铁房，光线非常好,长宁
1818,5a222b34b4f701301cc8cd47,富特三村,外高桥,1994,sh4782493,"距离6号线航津路站500米,满五,有钥匙,",288,朝南,高区/6层,50393,2室1厅,57.15,厨卫全明，卧室全南，地铁房，视野很好,浦东
1819,5a222b34b4f701301cc8cd48,红旗三村,老闵行,1989,sh4782223,"距离5号线华宁路站457米,满五,有钥匙,",200,朝南,高区/6层,33955,2室1厅,58.9,厨卫全明，卧室全南，地铁房，高区景观房,闵行
1820,5a222b34b4f701301cc8cd49,古美西路316弄,古美,1996,sh4781433,"距离1号线莲花路站731米,满五,有钥匙,",303,朝南,高区/6层,55464,1室1厅,54.63,卧室带阳台，卧室全南，出行方便，光线非常好,闵行
1821,5a222b34b4f701301cc8cd4a,海高一村,外高桥,1994,sh4778944,"距离6号线外高桥保税区北站484米,满五,有钥匙,",300,朝南,中区/6层,42253,2室1厅,71.0,卧室带阳台，卧室全南，交通便利，楼层好,浦东
1822,5a222b34b4f701301cc8cd4b,石油新村,凉城,1987,sh4778225,"距离3号线赤峰路站217米,满五,有钥匙,",285,朝南北,高区/6层,67857,2室0厅,42.0,南北通透，卧室带阳台，出行方便，高区采光好,虹口
1823,5a222b34b4f701301cc8cd4c,凤凰新村,松江老城,1998,sh4776952,"距离9号线松江体育中心站748米,满五,有钥匙,",378,,中区/6层,34394,3室1厅,109.9,南北通，厨卫全明，出行方便，好楼层,松江
1824,5a222b34b4f701301cc8cd4d,银都一村(闸北),彭浦,1995,sh4776737,"距离1号线共康路站623米,满五,有钥匙,",188,朝南,高区/6层,53485,1室1厅,35.15,卧室带阳台，卧室全南，交通便利，视野开阔,闸北
1825,5a222b34b4f701301cc8cd4e,华一新城,古美,2001,sh4775567,"距离12号线虹梅路站199米,满五,有钥匙,",595,,低区/5层,74375,2室1厅,80.0,南北户型，客厅带阳台，地铁房，低区出入方便,闵行
1826,5a222b34b4f701301cc8cd4f,枫泽苑,颛桥,2008,sh4773970,"距离5号线剑川路站651米,满五,有钥匙,",388,朝南北,中区/6层,42123,2室1厅,92.11,南北通透，厨卫全明，地铁房，光线充足,闵行
1827,5a222b34b4f701301cc8cd50,民悦苑,张庙,1998,sh4773071,"距离1号线通河新村站368米,满五,有钥匙,",375,朝南北,高区/6层,50389,2室1厅,74.42,南北直通，客厅朝南，出行方便，高区采光好,宝山
1828,5a222b34b4f701301cc8cd51,恒盛苑,金虹桥,2004,sh4773048,"距离10号线宋园路站773米,满五,有钥匙,",1600,朝南,低区/18层,75276,4室2厅,212.55,卧室带阳台，卧室全南，地铁房，低区出入方便,闵行
1829,5a222b34b4f701301cc8cd52,宣化路227号,中山公园,1990,sh4772964,"距离2号线江苏路站697米,满五,有钥匙,",570,朝南,高区/7层,83175,2室1厅,68.53,稀罕南北通，卧室带阳台，交通方便，高区采光好,长宁
1830,5a222b46b4f701301cc8cd53,美岸栖庭（公寓）,高境,2005,sh4815920,"距离3号线长江南路站729米,满五,有钥匙,",365,朝南,中区/6层,65896,1室1厅,55.39,客厅朝南，卧室全南，地铁房，楼层好,宝山
1831,5a222b46b4f701301cc8cd54,东园四村,陆家嘴,1996,sh4814536,"距离9号线商城路站319米,满五,有钥匙,",965,,低区/26层,57909,4室2厅,166.64,南北通，卧室带卫，地铁房，上下楼方便,浦东
1832,5a222b46b4f701301cc8cd55,水电路703弄,凉城,1958,sh4814315,"距离3号线赤峰路站601米,满五,有钥匙,",188,,低区/5层,58934,1室0厅,31.9,卧室带阳台，交通方便，上下楼方便，满五年,虹口
1833,5a222b46b4f701301cc8cd56,金杨新村九街坊,金杨,1994,sh4814294,"距离6号线金桥路站386米,满五,有钥匙,",370,朝南北,高区/6层,58664,2室1厅,63.07,南北直通，厨卫全明，地铁沿线，视野开阔,浦东
1834,5a222b46b4f701301cc8cd57,金竹园,颛桥,2001,sh4813584,"距离5号线春申路站597米,满五,有钥匙,",450,,中区/5层,45574,2室2厅,98.74,地铁直达，光线充足，装修精美，房本满五年,闵行
1835,5a222b46b4f701301cc8cd58,市光二村,中原,1989,sh4813265,"距离8号线嫩江路站862米,满五,有钥匙,",230,朝南,中区/6层,60846,1室1厅,37.8,地铁直达，好楼层，精装修，满五减税,杨浦
1836,5a222b46b4f701301cc8cd59,市政馨苑,真如,1999,sh4813127,"距离11号线真如站718米,满五,有钥匙,",520,朝南,低区/7层,69398,2室1厅,74.93,厨卫全明，卧室带阳台，地铁直达，低楼层,普陀
1837,5a222b46b4f701301cc8cd5a,彭新小区,彭浦,1984,sh4813097,"距离1号线彭浦新村站515米,满五,有钥匙,",250,,高区/6层,50403,2室0厅,49.6,厨卫全明，卧室带阳台，地铁沿线，采光无遮挡,闸北
1838,5a222b46b4f701301cc8cd5b,新泾七村,北新泾,1990,sh4812763,"距离2号线淞虹路站358米,满五,有钥匙,",230,朝南,低区/6层,72190,1室0厅,31.86,卧室带阳台，卧室全南，交通方便，低楼层,长宁
1839,5a222b46b4f701301cc8cd5c,临沂八村,南码头,1989,sh4812606,"距离6号线临沂新村站476米,满五,有钥匙,",200,朝南,高区/6层,54824,1室1厅,36.48,卧室带阳台，卧室全南，地铁房，高区采光好,浦东
1840,5a222b46b4f701301cc8cd5d,奥森公寓,金虹桥,1999,sh4812502,"距离10号线龙溪路站553米,满五,有钥匙,",670,,高区/15层,41552,3室2厅,161.24,卧室带卫，卧室带阳台，交通便利，高区景观好,闵行
1841,5a222b46b4f701301cc8cd5e,逸仙路1321弄,高境,1994,sh4811867,"距离3号线殷高西路站452米,满五,有钥匙,",316,朝南,高区/5层,52240,2室1厅,60.49,卧室带阳台，卧室全南，地铁直达，采光无遮挡,宝山
1842,5a222b46b4f701301cc8cd5f,长白二村,黄兴公园,1958,sh4811405,"距离8号线延吉中路站990米,满五,有钥匙,",335,朝南,高区/5层,52706,2室1厅,63.56,卧室全南，地铁直达，采光好，简单装修,杨浦
1843,5a222b46b4f701301cc8cd60,金牛苑,上海南站,1997,sh4810741,"距离1号线上海南站站516米,满五,有钥匙,",490,朝南,高区/6层,66046,2室1厅,74.19,厨卫全明，卧室带阳台，交通方便，高区景观房,徐汇
1844,5a222b46b4f701301cc8cd61,静鼎安邦府邸（别墅）,曹家渡,2006,sh4808568,"距离13号线武宁路站423米,满五,有钥匙,",4600,,地上10层,134110,5室3厅,343.0,交通方便，满5年，马上看房，热门带看,静安
